gene,logL_H0,logL_H1,logL_M1a,tree_length_H0,tree_length_H1,tree_length_M1a,foreground_w_H0,foreground_w_H1,foreground_w_M1a,LRT_H1,p_value_H1
chr01_g1510.t1.Gain.Vert.Bar,-2880.155699,-2880.155699,-2881.165363,0.22918,0.22918,0.22981,1.0,1.0,1.0,0.0,1.0
chr01_g1519.t1.Gain.Vert.Bar,-4013.75146,-4013.751466,-4013.751389,0.1321,0.1321,0.13212,1.0,1.0,1.0,-1.2000000424450263e-05,1.0
chr01_g1527.t1.Gain.Vert.Bar,-1382.816973,-1382.816973,-1383.317511,0.23636,0.23636,0.23619,1.0,1.0,1.0,0.0,1.0
chr01_g1528.t1.Gain.Vert.Bar,-1943.350969,-1943.316683,-1944.168822,0.2177,0.21772,0.21708,1.0,1.7779,1.0,0.06857200000013108,0.7934274058999948
chr01_g1529.t1.Gain.Vert.Bar,-3753.78324,-3753.783238,-3753.783238,0.23296,0.23296,0.23296,1.0,1.0,1.0,4.000000444648322e-06,0.9984042318535454
chr01_g1558.t4.Gain.Vert.Bar,-5270.465867,-5270.466908,-5270.465858,0.04769,0.04771,0.04771,1.0,1.0,1.0,-0.0020820000008825446,1.0
chr01_g1564.t1.Gain.Vert.Bar,-2528.80446,-2528.80446,-2529.086723,0.1948,0.1948,0.19486,1.0,1.0,1.0,0.0,1.0
chr01_g1571.t1.Gain.Vert.Bar,-2120.449574,-2120.475506,-2125.411539,0.67712,0.67748,0.67854,1.0,1.18361,1.0,-0.051864000000023225,1.0
chr01_g1572.t1.Gain.Vert.Bar,-1163.003525,-1163.003457,-1163.003457,0.33644,0.33645,0.33645,1.0,1.0,1.0,0.00013600000011138036,0.9906953579185259
chr01_g1573.t1.Gain.Vert.Bar,-1079.034217,-1079.034217,-1079.034217,0.31251,0.31251,0.31251,1.0,1.0,1.0,0.0,1.0
chr01_g1579.t1.Gain.Vert.Bar,-4656.717757,-4656.533248,-4657.525224,0.36784,0.36796,0.36761,1.0,2.95804,1.0,0.3690180000012333,0.543540029397666
chr01_g1580.t1.Gain.Vert.Bar,-2615.605888,-2615.605888,-2615.605888,0.40272,0.40272,0.40271,1.0,1.0,1.0,0.0,1.0
chr01_g1753.t1.Gain.Vert.Bar,-4164.853715,-4164.853715,-4164.853715,0.26543,0.26544,0.26543,1.0,1.0,1.0,0.0,1.0
chr01_g1754.t1.Gain.Vert.Bar,-6767.973682,-6766.387599,-6768.826461,0.27681,0.27774,0.2769,1.0,7.14156,1.0,3.1721660000002885,0.07490304943408897
chr01_g1755.t1.Gain.Vert.Bar,-830.843865,-831.205538,-830.844236,0.1155,0.1155,0.1155,1.0,1.0,1.0,-0.7233459999999923,1.0
chr01_g1758.t1.Gain.Vert.Bar,-2376.527903,-2376.527903,-2378.100134,0.22476,0.22476,0.22472,1.0,1.0,1.0,0.0,1.0
chr01_g1799.t1.Gain.Vert.Bar,-6947.369913,-6946.565529,-6949.3256,1.12535,1.12635,1.12603,1.0,3.22272,1.0,1.6087680000000546,0.2046650698222872
chr01_g1802.t1.Gain.Vert.Bar,-3991.52342,-3990.66081,-3993.339371,0.58404,0.58514,0.58298,1.0,3.3946,1.0,1.725220000000263,0.18902250067048829
chr01_g1807.t1.Gain.Vert.Bar,-4016.698381,-4016.698676,-4016.69838,0.2724,0.2724,0.2724,1.0,1.0,1.0,-0.0005899999996472616,1.0
chr01_g1808.t1.Gain.Vert.Bar,-2354.681993,-2353.301932,-2354.765624,0.37467,0.37692,0.3751,1.0,23.07523,1.0,2.7601220000005924,0.09664086725385737
chr01_g2361.t1.Gain.Vert.Bar,-5012.32836,-5011.384842,-5012.34073,0.18448,0.18504,0.18454,1.0,15.26877,1.0,1.88703600000008,0.1695366105852036
chr01_g2615.t1.Gain.Vert.Bar,-5402.441168,-5402.440813,-5402.440813,0.18309,0.18312,0.18312,1.0,1.0,1.0,0.0007100000002537854,0.9787422230014599
chr01_g2616.t1.Gain.Vert.Bar,-2249.418005,-2249.418005,-2249.418005,0.28021,0.28022,0.28022,1.0,1.0,1.0,0.0,1.0
chr01_g2621.t1.Gain.Vert.Bar,-965.552158,-965.552158,-967.117258,0.1797,0.1797,0.17953,1.0,1.0,1.0,0.0,1.0
chr01_g2622.t1.Gain.Vert.Bar,-6423.75446,-6423.754464,-6423.779126,0.21902,0.21904,0.21904,1.0,1.0,1.0,-7.99999907030724e-06,1.0
chr01_g2987.t1.Gain.Vert.Bar,-1329.931697,-1329.931697,-1329.931697,0.44129,0.44129,0.44129,1.0,1.0,1.0,0.0,1.0
chr01_g2989.t1.Gain.Vert.Bar,-2295.222313,-2294.959176,-2298.625911,1.28619,1.28729,1.29171,1.0,1.75652,1.0,0.5262740000007398,0.46817757344122723
chr01_g2991.t1.Gain.Vert.Bar,-6433.239995,-6433.239995,-6433.239995,0.27281,0.27281,0.27281,1.0,1.0,1.0,0.0,1.0
chr01_g2992.t1.Gain.Vert.Bar,-6363.724346,-6363.724346,-6363.75394,0.34005,0.34006,0.34011,1.0,1.0,1.0,0.0,1.0
chr01_g2993.t1.Gain.Vert.Bar,-2281.852207,-2281.852319,-2281.852079,0.22546,0.22546,0.22546,1.0,1.0,1.0,-0.00022400000034394907,1.0
chr01_g2994.t1.Gain.Vert.Bar,-2312.64663,-2312.646604,-2312.652226,0.26869,0.2687,0.2687,1.0,1.0,1.0,5.200000032345997e-05,0.9942464224547358
chr01_g2995.t1.Gain.Vert.Bar,-1833.75775,-1832.172748,-1834.466893,0.38072,0.38608,0.38116,1.0,12.81067,1.0,3.1700040000000627,0.07500226264289485
chr01_g2996.t1.Gain.Vert.Bar,-1624.418554,-1624.405993,-1626.467472,0.36447,0.36445,0.36361,1.0,1.17188,1.0,0.025122000000010303,0.8740634420560616
chr01_g2998.t1.Gain.Vert.Bar,-2295.612027,-2295.612027,-2295.968554,0.19949,0.19949,0.19918,1.0,1.0,1.0,0.0,1.0
chr01_g3018.t1.Gain.Vert.Bar,-1680.3998,-1680.106033,-1681.865497,0.16773,0.1677,0.16837,1.0,59.50498,1.0,0.5875339999997777,0.4433742930368886
chr01_g3022.t1.Gain.Vert.Bar,-3598.856673,-3598.20546,-3599.811144,0.33094,0.33128,0.33088,1.0,6.94308,1.0,1.3024259999992864,0.25377056188378855
chr01_g3023.t1.Gain.Vert.Bar,-1163.298139,-1163.298139,-1164.116043,0.18314,0.18314,0.18306,1.0,1.0,1.0,0.0,1.0
chr01_g3133.t1.Gain.Vert.Bar,-1759.275376,-1759.275376,-1759.425415,0.1561,0.1561,0.15623,1.0,1.0,1.0,0.0,1.0
chr01_g3427.t1.Gain.Vert.Bar,-3289.426694,-3289.426694,-3290.348383,0.34342,0.34342,0.3437,1.0,1.0,1.0,0.0,1.0
chr01_g3429.t1.Gain.Vert.Bar,-3475.139401,-3475.139401,-3475.556335,0.36534,0.36534,0.36557,1.0,1.0,1.0,0.0,1.0
chr01_g3431.t1.Gain.Vert.Bar,-3608.299749,-3608.28314,-3608.356347,0.74303,0.74302,0.74304,1.0,3.00772,1.0,0.03321799999957875,0.8553802115727465
chr01_g3432.t1.Gain.Vert.Bar,-4254.569667,-4254.573733,-4256.026356,0.27566,0.27567,0.27582,1.0,1.0,1.0,-0.0081320000008418,1.0
chr01_g3502.t1.Gain.Vert.Bar,-3614.411654,-3606.430944,-3615.099472,0.42044,0.42904,0.42084,1.0,10.38518,1.0,15.961419999999634,6.464659546504635e-05
chr01_g3503.t1.Gain.Vert.Bar,-3987.499736,-3987.499737,-3988.602109,0.40346,0.40346,0.40388,1.0,1.0,1.0,-1.99999976757681e-06,1.0
chr01_g3505.t1.Gain.Vert.Bar,-1606.410798,-1606.410798,-1607.463959,0.18104,0.18105,0.18103,1.0,1.0,1.0,0.0,1.0
chr01_g3506.t1.Gain.Vert.Bar,-1974.816748,-1974.81675,-1974.816748,0.27645,0.27646,0.27646,1.0,1.0,1.0,-3.999999989900971e-06,1.0
chr01_g3507.t1.Gain.Vert.Bar,-3130.499789,-3130.499862,-3130.49979,0.17955,0.17956,0.17956,1.0,1.0,1.0,-0.00014600000031350646,1.0
chr01_g3515.t1.Gain.Vert.Bar,-3438.333159,-3438.333159,-3438.519705,0.25956,0.25956,0.25952,1.0,1.0,1.0,0.0,1.0
chr01_g3651.t1.Gain.Vert.Bar,-4010.885881,-4010.885881,-4010.898857,0.27043,0.27043,0.27047,1.0,1.0,1.0,0.0,1.0
chr01_g3652.t1.Gain.Vert.Bar,-765.32523,-765.12691,-767.136422,0.119,0.11897,0.1189,1.0,89.00616,1.0,0.3966400000001613,0.5288296223866737
chr01_g4002.t1.Gain.Vert.Bar,-1066.285084,-1065.801883,-1067.949076,0.18072,0.18054,0.18044,1.0,146.57546,1.0,0.9664020000000164,0.32557915190735404
chr01_g4004.t1.Gain.Vert.Bar,-1181.943892,-1181.920871,-1182.224157,0.242,0.24233,0.243,1.0,2.00481,1.0,0.04604199999994307,0.8300994694427666
chr01_g4013.t1.Gain.Vert.Bar,-1761.373018,-1761.373026,-1761.37316,0.09564,0.09563,0.09564,1.0,1.0,1.0,-1.5999999959603883e-05,1.0
chr01_g4015.t1.Gain.Vert.Bar,-1358.976973,-1358.976973,-1359.092729,0.27226,0.27226,0.27216,1.0,1.0,1.0,0.0,1.0
chr01_g4016.t1.Gain.Vert.Bar,-1895.416927,-1895.416927,-1896.815595,0.20155,0.20156,0.20189,1.0,1.0,1.0,0.0,1.0
chr01_g4017.t1.Gain.Vert.Bar,-4578.997675,-4578.997675,-4579.019864,0.24431,0.2443,0.24435,1.0,1.0,1.0,0.0,1.0
chr01_g4019.t1.Gain.Vert.Bar,-2244.506622,-2244.506751,-2244.506623,0.1558,0.1558,0.15582,1.0,1.0,1.0,-0.00025800000003073364,1.0
chr01_g4020.t1.Gain.Vert.Bar,-1723.882312,-1723.882312,-1727.08439,0.23244,0.23244,0.23373,1.0,1.0,1.0,0.0,1.0
chr01_g4021.t1.Gain.Vert.Bar,-3561.073407,-3560.588004,-3563.527732,0.15588,0.15631,0.15598,1.0,6.65114,1.0,0.9708059999993566,0.3244792470745709
chr01_g4022.t1.Gain.Vert.Bar,-810.355529,-810.355447,-810.355447,0.12463,0.12463,0.12463,1.0,1.0,1.0,0.00016400000004068715,0.9897823713414453
chr01_g4023.t1.Gain.Vert.Bar,-2441.083719,-2441.083719,-2441.100266,0.30195,0.30195,0.30193,1.0,1.0,1.0,0.0,1.0
chr01_g4024.t1.Gain.Vert.Bar,-599.946024,-599.946024,-599.946079,0.13813,0.13813,0.13813,1.0,1.0,1.0,0.0,1.0
chr01_g4204.t1.Gain.Vert.Bar,-4806.007106,-4805.932195,-4806.557072,0.29703,0.29714,0.29699,1.0,2.56953,1.0,0.1498219999994035,0.6987055195192203
chr01_g4211.t1.Gain.Vert.Bar,-3613.84713,-3613.847463,-3613.847106,0.16857,0.1685,0.16858,1.0,1.0,1.0,-0.0006659999999101274,1.0
chr01_g5162.t1.Gain.Vert.Bar,-3322.6301,-3322.6301,-3322.907305,0.24295,0.24295,0.24298,1.0,1.0,1.0,0.0,1.0
chr01_g5164.t1.Gain.Vert.Bar,-2102.820671,-2102.963289,-2104.088433,0.27155,0.2721,0.27287,1.0,1.0,1.0,-0.2852359999997134,1.0
chr01_g5669.t1.Gain.Vert.Bar,-6001.462496,-6001.220399,-6001.577169,0.26863,0.26881,0.26866,1.0,7.0122,1.0,0.48419400000057067,0.4865287234418568
chr01_g5670.t1.Gain.Vert.Bar,-2328.604182,-2328.604,-2328.008533,0.16197,0.16197,0.16199,1.0,1.0,1.0,0.0003640000004452304,0.9847782562336442
chr01_g5678.t1.Gain.Vert.Bar,-3653.063165,-3653.063164,-3653.063164,0.14952,0.14954,0.14955,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr01_g5906.t1.Gain.Vert.Bar,-6858.942382,-6856.890587,-6869.084525,0.72179,0.726,0.72634,1.0,3.35122,1.0,4.103590000000622,0.042792259032017374
chr01_g6299.t1.Gain.Vert.Bar,-733.755083,-732.310287,-733.93619,0.29937,0.29836,0.30008,1.0,999.0,1.0,2.8895919999999933,0.08915350039495061
chr01_g6300.t1.Gain.Vert.Bar,-4544.909549,-4544.909549,-4549.888361,2.7874,2.7874,2.79236,1.0,1.0,1.0,0.0,1.0
chr01_g6302.t1.Gain.Vert.Bar,-5868.562833,-5868.562816,-5868.585956,0.30005,0.30004,0.30011,1.0,1.0,1.0,3.400000059627928e-05,0.9953475998311389
chr01_g6304.t1.Gain.Vert.Bar,-1513.808739,-1513.808294,-1513.808294,0.41083,0.41083,0.41083,1.0,1.0,1.0,0.0008900000002540764,0.9762003457245912
chr01_g6382.t1.Gain.Vert.Bar,-2244.10267,-2243.942932,-2244.678205,0.30963,0.30995,0.31023,1.0,2.5863,1.0,0.3194760000005772,0.5719227200268218
chr01_g6383.t1.Gain.Vert.Bar,-1441.7288,-1441.12686,-1441.728678,0.17142,0.17143,0.17142,1.0,1.0,1.0,1.2038800000000265,0.27254756813636
chr01_g6386.t1.Gain.Vert.Bar,-1332.543769,-1332.543769,-1332.543769,0.30794,0.30793,0.30794,1.0,1.0,1.0,0.0,1.0
chr01_g6389.t1.Gain.Vert.Bar,-3255.733368,-3255.830816,-3255.733592,0.19926,0.19927,0.19928,1.0,1.0,1.0,-0.19489599999997154,1.0
chr01_g6393.t1.Gain.Vert.Bar,-7331.645611,-7331.45091,-7331.64562,0.26121,0.26133,0.26124,1.0,3.50811,1.0,0.38940200000070035,0.532613903469978
chr01_g6396.t1.Gain.Vert.Bar,-444.406586,-441.691067,-444.496536,0.32223,0.32964,0.32181,1.0,999.0,1.0,5.431038000000058,0.01978191760760454
chr01_g6439.t1.Gain.Vert.Bar,-1402.234349,-1402.234385,-1402.234288,0.24397,0.24397,0.24397,1.0,1.0,1.0,-7.199999981821747e-05,1.0
chr01_g6496.t1.Gain.Vert.Bar,-7901.828067,-7901.828061,-7901.828144,0.24839,0.24836,0.24839,1.0,1.0,1.0,1.2000000424450263e-05,0.9972360522832443
chr01_g6497.t1.Gain.Vert.Bar,-2664.475632,-2664.475632,-2667.722058,0.25054,0.25054,0.25043,1.0,1.0,1.0,0.0,1.0
chr01_g6498.t1.Gain.Vert.Bar,-2999.295361,-2999.295361,-2999.29536,0.2719,0.2719,0.2719,1.0,1.0,1.0,0.0,1.0
chr01_g6499.t1.Gain.Vert.Bar,-1204.989964,-1204.989964,-1206.113537,0.26732,0.26732,0.26554,1.0,1.0,1.0,0.0,1.0
chr01_g6500.t1.Gain.Vert.Bar,-1285.579241,-1280.996205,-1285.912028,0.54957,0.55667,0.54924,1.0,21.00857,1.0,9.166071999999986,0.0024654317261866157
chr01_g6565.t1.Gain.Vert.Bar,-7565.27438,-7564.628007,-7566.968307,1.76953,1.77163,1.76869,1.0,4.15513,1.0,1.2927459999991697,0.2555425139127802
chr01_g6788.t1.Gain.Vert.Bar,-2670.657568,-2670.353171,-2670.660401,0.37174,0.37177,0.37175,1.0,1.0,1.0,0.6087939999997616,0.4352422520997228
chr01_g6792.t1.Gain.Vert.Bar,-980.109625,-979.412659,-980.57614,0.70211,0.70245,0.69949,1.0,3.26228,1.0,1.3939320000001771,0.2377421997131976
chr01_g7016.t1.Gain.Vert.Bar,-4739.836844,-4731.022004,-4739.888145,1.05738,1.07715,1.05782,1.0,48.09792,1.0,17.629680000000008,2.6836725140707638e-05
chr01_g7072.t1.Gain.Vert.Bar,-3815.450926,-3813.783305,-3820.207482,0.80548,0.80841,0.80444,1.0,4.36002,1.0,3.3352420000001075,0.06781043083779273
chr01_g7084.t1.Gain.Vert.Bar,-5155.137846,-5155.137847,-5155.137846,0.29692,0.29692,0.29692,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr01_g7318.t1.Gain.Vert.Bar,-2524.988638,-2524.983133,-2525.257077,0.22209,0.2221,0.22185,1.0,1.31014,1.0,0.01100999999925989,0.9164325066791722
chr01_g7319.t1.Gain.Vert.Bar,-3746.20586,-3731.984256,-3746.20586,0.34702,0.38549,0.34702,1.0,457.82533,1.0,28.443207999999686,9.648766894397295e-08
chr01_g7320.t1.Gain.Vert.Bar,-2705.679156,-2705.679156,-2705.679156,0.25761,0.25761,0.25761,1.0,1.0,1.0,0.0,1.0
chr01_g7321.t1.Gain.Vert.Bar,-5346.520111,-5346.520112,-5346.549828,0.21339,0.2134,0.21344,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr01_g7322.t1.Gain.Vert.Bar,-1657.162342,-1657.162342,-1656.937971,0.40895,0.40895,0.409,1.0,1.0,1.0,0.0,1.0
chr01_g7348.t1.Gain.Vert.Bar,-682.717638,-682.717638,-682.717676,0.29485,0.29485,0.29486,1.0,1.0,1.0,0.0,1.0
chr01_g7350.t1.Gain.Vert.Bar,-1322.690489,-1322.466122,-1325.224013,0.24128,0.24499,0.24092,1.0,93.76277,1.0,0.4487340000000586,0.5029367714644305
chr01_g7351.t1.Gain.Vert.Bar,-1165.147147,-1165.301112,-1166.059149,0.21546,0.21537,0.21412,1.0,1.0,1.0,-0.30793000000039683,1.0
chr01_g7369.t1.Gain.Vert.Bar,-977.307586,-977.03056,-978.359296,0.05026,0.05021,0.05018,1.0,143.87631,1.0,0.554051999999956,0.45666675946381785
chr01_g7373.t1.Gain.Vert.Bar,-2033.840444,-2033.840443,-2034.075588,0.14654,0.14654,0.1489,1.0,1.0,1.0,1.99999976757681e-06,0.998871621274596
chr01_g7374.t1.Gain.Vert.Bar,-1216.807703,-1216.807703,-1216.807703,0.23401,0.23401,0.23401,1.0,1.0,1.0,0.0,1.0
chr01_g7375.t1.Gain.Vert.Bar,-756.088188,-754.763079,-756.103452,0.42248,0.41971,0.42305,1.0,368.48577,1.0,2.6502179999999953,0.10353569674881635
chr01_g7689.t1.Gain.Vert.Bar,-1397.555072,-1393.219127,-1397.613381,0.33053,0.34449,0.33028,1.0,92.50516,1.0,8.671890000000076,0.0032315586595151632
chr01_g7785.t1.Gain.Vert.Bar,-433.997445,-433.997445,-433.997445,0.27695,0.27695,0.27695,1.0,1.0,1.0,0.0,1.0
chr01_g7916.t1.Gain.Vert.Bar,-5099.878443,-5100.047485,-5099.880698,0.1701,0.17005,0.17012,1.0,2.0202,1.0,-0.33808400000089023,1.0
chr01_g7958.t1.Gain.Vert.Bar,-4946.433409,-4942.681756,-4947.767935,0.62297,0.62643,0.6226,1.0,11.94319,1.0,7.503306000000521,0.006158583885831706
chr01_g8081.t1.Gain.Vert.Bar,-4307.318082,-4307.318082,-4308.59406,0.21384,0.21384,0.21407,1.0,1.0,1.0,0.0,1.0
chr01_g8082.t1.Gain.Vert.Bar,-6550.339141,-6550.373266,-6550.339141,0.24553,0.24553,0.24553,1.0,1.0,1.0,-0.06824999999844295,1.0
chr01_g8123.t1.Gain.Vert.Bar,-3926.319396,-3925.772452,-3926.336286,1.44443,1.44742,1.4444,1.0,8.27445,1.0,1.0938879999994242,0.29561135652773773
